,diff
retention_1,0.7957169574842055
retention_1,1.1295127567313121
retention_1,1.8300647876236915
retention_1,0.03819342499425883
retention_1,1.3717879926071728
retention_1,1.1292714613425763
retention_1,1.8886000633204807
retention_1,1.9486694471680994
retention_1,1.5559274654757254
retention_1,1.9411308486857584
retention_1,1.0863774542710596
retention_1,1.6216329120622985
retention_1,0.8359744352927898
retention_1,1.108484800588597
retention_1,2.4934699900014126
retention_1,1.154774389612245
retention_1,2.594826095921781
retention_1,2.185220100482739
retention_1,0.8334675725283855
retention_1,1.5996049263572218
retention_1,0.8905179281094393
retention_1,1.9251360979181398
retention_1,1.3956632522833559
retention_1,0.46709050138119534
retention_1,1.259825552186162
retention_1,1.144106750758792
retention_1,0.7601219500460789
retention_1,1.5884835360993745
retention_1,1.6429425133136424
retention_1,1.8805189905307163
retention_1,2.0654217744395384
retention_1,0.8042664410346126
retention_1,1.5245598054734077
retention_1,0.5156717724156495
retention_1,1.5281050379983891
retention_1,0.9307818406326815
retention_1,1.5520794834131035
retention_1,0.590920575056349
retention_1,1.2023855735557138
retention_1,1.4398489466246673
retention_1,1.4574621047000702
retention_1,1.9365586542039812
retention_1,1.250705370796473
retention_1,0.7052468916109298
retention_1,1.7173669986532554
retention_1,0.4785699277662249
retention_1,2.577820073379644
retention_1,2.3917921300774565
retention_1,0.452491792000966
retention_1,2.0585905940152887
retention_1,1.4095635563738804
retention_1,2.3995362273749725
retention_1,1.2860569122337917
retention_1,1.2618467575151784
retention_1,1.5903701940437467
retention_1,0.7522811171058996
retention_1,1.9484242946771688
retention_1,1.04312060681811
retention_1,2.0125992699189457
retention_1,1.8503412924741582
retention_1,-0.4944351637557175
retention_1,3.090431218223666
retention_1,0.8268915791171807
retention_1,1.5696843905504958
retention_1,1.047048113306457
retention_1,1.5501033336917667
retention_1,1.783874587944589
retention_1,2.6599632258285313
retention_1,2.0890578995380458
retention_1,1.4841647696698907
retention_1,1.0267656582039075
retention_1,2.384523109965706
retention_1,2.2044639583693826
retention_1,1.617296801440218
retention_1,2.1778912328745186
retention_1,1.2043970679813272
retention_1,0.06663111177397367
retention_1,0.2764172938974772
retention_1,1.634532667432656
retention_1,0.12647396048290874
retention_1,1.2796670294680492
retention_1,0.7924619196911701
retention_1,0.971385696350575
retention_1,1.9369034833503895
retention_1,1.7227386021188829
retention_1,1.9824587441242307
retention_1,1.305384582470763
retention_1,0.8093989155341186
retention_1,1.9992991572344663
retention_1,1.6396892694533982
retention_1,0.759964952017996
retention_1,2.099803797721594
retention_1,2.0102129845725485
retention_1,1.10097717951129
retention_1,0.41601651028120346
retention_1,2.278267063526333
retention_1,0.6955659303830857
retention_1,0.2006643530040826
retention_1,2.7623370347655407
retention_1,1.2649434826986283
retention_1,1.6483517966375185
retention_1,1.9163284167025163
retention_1,1.3887384160586456
retention_1,2.403256877946636
retention_1,0.97714149028172
retention_1,1.4915510021410525
retention_1,1.6886040664388493
retention_1,0.4049423866213981
retention_1,2.0460978093880513
retention_1,2.013849909361816
retention_1,2.3116112015558876
retention_1,2.4864007785890436
retention_1,2.0226042418307153
retention_1,1.605446941183489
retention_1,-0.5728897266055368
retention_1,1.4472395062256682
retention_1,0.8969295073135215
retention_1,1.2932301672391215
retention_1,1.8855974461844136
retention_1,0.8295564223948807
retention_1,1.8276807879865433
retention_1,1.487253124676903
retention_1,2.659161805141327
retention_1,1.5837295935409355
retention_1,1.3225868466663746
retention_1,1.8404677885937724
retention_1,2.9701613765070594
retention_1,0.2589663884969878
retention_1,1.4396543521183616
retention_1,1.7325565931521187
retention_1,1.2162125775567292
retention_1,-0.08221430528911963
retention_1,1.4330576209560342
retention_1,2.8299459136615335
retention_1,1.79387741476008
retention_1,2.065950799770232
retention_1,1.7964887558327782
retention_1,1.8012717227709072
retention_1,2.0918699615508496
retention_1,0.4456190380009964
retention_1,0.7426037857685073
retention_1,0.3928174503945745
retention_1,2.6032551002224977
retention_1,1.4418396660627972
retention_1,1.0416010488787053
retention_1,1.4048548815900535
retention_1,1.7903537004245782
retention_1,2.08277058525136
retention_1,0.34720019743419206
retention_1,0.9089972969881833
retention_1,1.3205362918888655
retention_1,1.686525193693332
retention_1,0.5736038473021592
retention_1,2.9870497580206687
retention_1,1.04371927558923
retention_1,1.2630863161698525
retention_1,2.122049434471812
retention_1,2.160621170181589
retention_1,3.047319459013719
retention_1,1.6538721208986102
retention_1,1.8958704785548273
retention_1,0.5544877724950154
retention_1,2.1256319456677746
retention_1,2.496158961641509
retention_1,0.21892395794817485
retention_1,1.7409406371313603
retention_1,1.5786222925555926
retention_1,0.8149732725866132
retention_1,0.1756507754969699
retention_1,0.5148399090887829
retention_1,2.054247217989719
retention_1,1.6487533137030503
retention_1,1.139564113885237
retention_1,0.7942751515865484
retention_1,0.6606265769053656
retention_1,1.6608851347699078
retention_1,1.7633495631128233
retention_1,1.7861694292857986
retention_1,1.1732903895377769
retention_1,1.0602232187880878
retention_1,1.8358196963216777
retention_1,0.4912412342469377
retention_1,1.248824352379709
retention_1,2.4398509531816366
retention_1,1.3812460613986788
retention_1,0.05904109043787605
retention_1,1.447215491021294
retention_1,1.7117863776563256
retention_1,1.5821220431517167
retention_1,2.3947975109658235
retention_1,-0.36777172276968945
retention_1,1.9990304216684032
retention_1,0.6804090696593886
retention_1,1.990764741287988
retention_1,2.209745346925055
retention_1,1.9966915885414933
retention_1,2.2540341496005056
retention_1,0.4555112104154876
retention_1,0.28814416375682095
retention_1,2.2220168371051656
retention_1,0.7618400626143708
retention_1,0.9343698574804761
retention_1,-0.5728181416754935
retention_1,-0.37023160446238207
retention_1,-1.8617722037508628
retention_1,1.9757003367564405
retention_1,0.7673161808464469
retention_1,0.32121504111162724
retention_1,2.9426271683473533
retention_1,0.7468853939319152
retention_1,0.8828722578099426
retention_1,0.89107313659928
retention_1,0.7370978334230737
retention_1,1.517249259113795
retention_1,0.3720691074085835
retention_1,2.111466917604737
retention_1,2.0526691080706314
retention_1,1.7872128368872748
retention_1,1.253401681103699
retention_1,-0.2088061389274302
retention_1,1.789376865712746
retention_1,2.0560575193015507
retention_1,-0.40885598171858445
retention_1,1.1505757502446992
retention_1,1.0861080518254276
retention_1,2.072241224709621
retention_1,0.2982934459720993
retention_1,1.18845404437392
retention_1,0.5859669853395094
retention_1,1.808102104578933
retention_1,1.9329273233587698
retention_1,1.5734653436053014
retention_1,0.7688201135884845
retention_1,0.6078495367086943
retention_1,1.8825454079571031
retention_1,-0.3991140569618048
retention_1,0.7484268839342115
retention_1,1.5715748181769906
retention_1,0.7224626162260227
retention_1,0.4607305331642689
retention_1,1.492454880770645
retention_1,2.1613726554704695
retention_1,1.7949877259298066
retention_1,0.11679468470430991
retention_1,2.0095371499226187
retention_1,1.9013240518791326
retention_1,1.3308928807365914
retention_1,1.6801702241340053
retention_1,0.732622482281121
retention_1,1.4110048450757706
retention_1,0.6140772152812293
retention_1,0.10273003005370472
retention_1,1.6193572418169255
retention_1,0.9690542194214996
retention_1,0.5587737262352686
retention_1,1.1379308537538746
retention_1,1.1143581892400116
retention_1,0.9712112633665502
retention_1,2.9179654550586624
retention_1,1.1265523513586821
retention_1,1.9639705604460347
retention_1,1.7984119463940054
retention_1,1.9108714014636554
retention_1,1.9805135386961839
retention_1,1.0844971086395927
retention_1,1.8539375564582916
retention_1,1.9100445997441011
retention_1,1.1877275675241983
retention_1,1.0547261726638937
retention_1,0.8396299712403793
retention_1,2.7383876403416503
retention_1,1.0372964951017754
retention_1,3.328170326447473
retention_1,1.85650876101398
retention_1,1.6793008909493843
retention_1,1.461333885405056
retention_1,1.5985588803726163
retention_1,2.3089515566961727
retention_1,2.3861612390263507
retention_1,1.7905110232709451
retention_1,0.806464974035105
retention_1,1.3067809609775034
retention_1,1.7336843341257253
retention_1,1.7549612151037624
retention_1,0.8498791004426267
retention_1,2.415537901997709
retention_1,2.441212178133994
retention_1,1.2317604228599166
retention_1,1.6199228308144316
retention_1,1.1830155800806315
retention_1,2.6701786133732917
retention_1,0.3816162947010867
retention_1,1.1291810272139866
retention_1,1.8434620264519248
retention_1,1.156729728931012
retention_1,1.9302145475843944
retention_1,1.8120855194849947
retention_1,1.699316026685826
retention_1,0.8998172373014403
retention_1,1.6350992050158057
retention_1,0.9193056062759737
retention_1,0.84153055406357
retention_1,0.6875644382011153
retention_1,3.2811247556409433
retention_1,1.8015907011330907
retention_1,2.5844296580604356
retention_1,1.552271097738512
retention_1,2.139185289577892
retention_1,2.2128187099013816
retention_1,1.3001716390832494
retention_1,1.5686716979833866
retention_1,0.8063231950723034
retention_1,2.3871579538098033
retention_1,1.5072521177633442
retention_1,1.4025597986713463
retention_1,1.2052912948521428
retention_1,2.9721631970392077
retention_1,0.6152350295717119
retention_1,2.2419838827275527
retention_1,1.4311775957885722
retention_1,0.4031026860016677
retention_1,0.245820599746103
retention_1,2.1682389681570795
retention_1,1.8017765094994067
retention_1,-0.24261112679766192
retention_1,0.21958977733902815
retention_1,0.5907255814367085
retention_1,1.4818296196612002
retention_1,1.385814309460907
retention_1,0.9292922342398341
retention_1,1.7984986503502616
retention_1,2.320204488462426
retention_1,1.1398847379734
retention_1,0.17572211910995347
retention_1,1.8976671509179093
retention_1,2.208847890447553
retention_1,3.2118620896581587
retention_1,2.08158916220613
retention_1,0.6300937367950512
retention_1,0.6531496484294846
retention_1,0.41614231699791776
retention_1,2.0641378744629386
retention_1,1.6442904887964696
retention_1,2.6237786431015233
retention_1,2.5074429615411793
retention_1,1.2594781330738085
retention_1,2.445929755676692
retention_1,1.687463450995256
retention_1,1.617252039227306
retention_1,1.5973251806189959
retention_1,1.7059700543791108
retention_1,0.00991068000879181
retention_1,1.1602071195781698
retention_1,2.677839805085292
retention_1,2.1800432633761724
retention_1,1.542877037986513
retention_1,0.5285152095189243
retention_1,0.7017778426215746
retention_1,1.4121924930717882
retention_1,2.0250914234177864
retention_1,0.7404628717181816
retention_1,1.5149345236834968
retention_1,1.3755369562880404
retention_1,1.1322885711057318
retention_1,2.0798846956909203
retention_1,0.89676133910476
retention_1,1.9991196640888675
retention_1,0.6985130993811072
retention_1,2.8749763790873892
retention_1,0.7053084717762785
retention_1,1.9679552992511975
retention_1,1.6570205940779588
retention_1,0.29761828630999565
retention_1,1.183871986348844
retention_1,1.0544219483009343
retention_1,2.258244126132482
retention_1,0.6347799191555822
retention_1,2.4256036576083417
retention_1,2.158011596672358
retention_1,0.8942171362261828
retention_1,1.3316525311999052
retention_1,0.3839777843638953
retention_1,1.0066979883971647
retention_1,2.246302678843426
retention_1,0.6219907964031995
retention_1,1.0943877979539984
retention_1,1.4531062094594582
retention_1,2.2545179145726646
retention_1,1.546224618217879
retention_1,-0.20389574220605056
retention_1,2.0470319296387123
retention_1,3.256933508694107
retention_1,1.2582528134088868
retention_1,2.2604172510415066
retention_1,1.2818225233047698
retention_1,1.9181180103061006
retention_1,1.6880275787379864
retention_1,1.2055634157249937
retention_1,1.8473494550290404
retention_1,2.1397147319055816
retention_1,1.5784324401215386
retention_1,0.9232931272701078
retention_1,0.574045951883378
retention_1,1.8994663538216408
retention_1,-0.06457659914652493
retention_1,2.626008870079959
retention_1,1.0101514933357427
retention_1,0.6826055203164562
retention_1,1.255119544719298
retention_1,1.1775274294894615
retention_1,0.8394930775555359
retention_1,0.6273114727484055
retention_1,1.6962333199259236
retention_1,1.1141452115853563
retention_1,1.6777217676299705
retention_1,1.5885247496521342
retention_1,1.3228543429651132
retention_1,0.14457743732409692
retention_1,0.6267276741638226
retention_1,2.7299600855050943
retention_1,1.2412188695382833
retention_1,0.034881219645882505
retention_1,0.8771539606551754
retention_1,1.136788843533797
retention_1,0.29565342320580196
retention_1,1.5930889155668304
retention_1,0.22896322788437404
retention_1,1.6645798957804487
retention_1,0.9842572220156159
retention_1,0.7998390526356591
retention_1,0.6253936967485032
retention_1,1.049158509506714
retention_1,1.5844344279127933
retention_1,2.150587127846613
retention_1,0.5528511478647242
retention_1,0.7127522462251463
retention_1,2.0520783651449754
retention_1,1.333857453136284
retention_1,1.7448307576520095
retention_1,2.5934447384671753
retention_1,0.9283332900735887
retention_1,1.379183180690472
retention_1,1.780324957991663
retention_1,0.18666511846518705
retention_1,1.5213360949900516
retention_1,0.8773856377188138
retention_1,1.1160070568190608
retention_1,1.30856434899295
retention_1,1.6132877861419295
retention_1,1.768470622717814
retention_1,1.925512400141673
retention_1,1.8483638319459155
retention_1,1.0902995673035116
retention_1,1.795550558246274
retention_1,2.4310412983844656
retention_1,2.5324782753080504
retention_1,0.06823637090510312
retention_1,0.11455795445091484
retention_1,0.9236721286807229
retention_1,0.5166517893940401
retention_1,1.1002779795029358
retention_1,1.4536556159086134
retention_1,1.8078332931999175
retention_1,1.2246895318469
retention_1,1.069039056515512
retention_1,1.4013789096133984
retention_1,1.60363349003619
retention_1,0.009850517132954291
retention_1,1.8704012155833707
retention_1,1.1179247676367754
retention_1,1.0592394466338129
retention_1,0.9358943975117835
retention_1,1.6327800678804893
retention_1,1.6515606192449512
retention_1,2.5216829421432005
retention_1,1.4676115450561344
retention_1,1.6497403236607797
retention_1,0.9109528937940814
retention_1,1.1126377338538471
retention_1,0.9252419612936589
retention_1,2.4338552037545353
retention_1,0.5997020586337625
retention_1,1.6789304840975152
retention_1,1.1770129045832096
retention_1,1.1891472575554598
retention_1,0.5144770671643886
retention_1,1.9287566775115423
retention_1,1.5717622472512836
retention_1,1.3238824250731862
retention_1,1.8873176758214747
retention_1,2.5418396559026584
retention_1,2.3008835879934892
retention_1,1.5975318415564057
retention_1,1.4453556196108872
retention_1,0.6134658821999316
retention_1,3.713250427160042
retention_1,1.2314348770618682
retention_1,0.9685598317824546
retention_1,0.0433643789055255
retention_1,2.426183474489148
retention_1,-0.09012226617508542
retention_1,1.3033194488511621
retention_1,1.6232382315764984
retention_1,2.2676394950665957
retention_1,0.43711671631786175
retention_1,0.42561627338301045
retention_1,0.31706036000837584
retention_1,1.7895032739846588
retention_1,1.1645562576289665
retention_1,2.0457977523432445
retention_1,1.1145559602102537
retention_1,0.8169575472115127
retention_1,1.097206545596257
retention_1,0.9963247792678506
retention_1,1.1429896091853686
retention_1,1.471202380432867
retention_1,0.7717231137326818
retention_1,1.8391831053684673
retention_1,2.2221078444332174
retention_1,0.784451126930684
retention_1,1.0114135012794285
retention_1,1.933058357320245
retention_1,1.0175123935586576
retention_1,1.4625839642685103
retention_1,0.47509150425423685
retention_1,1.9019039677988847
retention_1,1.1080103647776278
retention_1,1.7251574203223363
retention_1,0.7222057452662749
retention_1,1.9682644162433847
retention_1,0.8071892092932458
retention_1,2.3218332073425714
retention_1,0.4346004679851589
retention_1,1.0357492577879646
retention_1,2.64850204767887
retention_1,1.37357322480219
retention_1,2.531579414889125
retention_1,1.9689810234821838
retention_1,1.6796100396297704
retention_1,0.5654405136328733
retention_1,0.3003714677404184
retention_1,0.8849445498050477
retention_1,1.0617190300545583
retention_1,0.2689044041783506
retention_1,1.080464720366208
retention_1,1.4582631795614638
retention_1,0.6727830796272827
retention_1,1.4614209812333039
retention_1,0.47620585696961804
retention_1,1.8618966004671507
retention_1,1.703328192451475
retention_1,1.8987740507164002
retention_1,-0.003105799126681736
retention_1,2.46384834601865
retention_1,0.3507952055907483
retention_1,0.7804679147731061
retention_1,1.2851868823913861
retention_1,0.8250047738837024
retention_1,1.3831678439030766
retention_1,-0.1309428334933441
retention_1,2.2484583465525056
retention_1,1.3701176820494714
retention_1,-0.08998638561170488
retention_1,1.3040903730690758
retention_1,1.0871106332998017
retention_1,1.3016071225155694
retention_1,2.463383450431061
retention_1,1.4227039633958427
retention_1,1.097118168658748
retention_1,0.2712582296299474
retention_1,1.669211786165616
retention_1,1.5409058137713978
retention_1,1.1411339785738872
retention_1,1.1660203108303357
retention_1,1.2331518511401998
retention_1,0.7031839550098699
retention_1,2.0560555200889663
retention_1,1.5101507812560848
retention_1,0.3820818102829785
retention_1,-0.21998493213574608
retention_1,2.2939407797382327
retention_1,2.46214339290694
retention_1,1.3385515887154662
retention_1,2.032171277180498
retention_1,1.1497540522033036
retention_1,1.432304180126583
retention_1,2.5145148840319256
retention_1,1.5654753463876718
retention_1,0.737235863885679
retention_1,2.007322615853392
retention_1,2.2388006920864627
retention_1,2.46612021932784
retention_1,0.8107493287322669
retention_1,1.5144481404762458
retention_1,1.0930191568557603
retention_1,1.0013858820224768
retention_1,1.024729125104346
retention_1,1.5232106089258886
retention_1,0.9737520244254048
retention_1,1.377115671958731
retention_1,1.5720936382950623
retention_1,1.0871881792366545
retention_1,0.11694455050856238
retention_1,1.671849970002141
retention_1,0.7321768669176245
